"Style","Status","Source","Output","CandidateCount"
"FT-1002","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1002\场景图 (1).jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1002.jpg","2"
"FT-1003","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1003\场景展示.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1003.jpg","7"
"FT-1004","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1004\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1004.jpg","7"
"FT-1004-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1004-20\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1004-20.jpg","3"
"FT-1005","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1005\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1005.jpg","27"
"FT-1005-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1005-20\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1005-20.jpg","6"
"FT-1006","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1006\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1006.jpg","10"
"FT-1006-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1006-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1006-20.jpg","5"
"FT-1006-20-1","no_scene_image_filename","","","0"
"FT-1006-30","no_scene_image_filename","","","0"
"FT-1007","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1007\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1007.jpg","1"
"FT-1008","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1008\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1008.jpg","5"
"FT-1009","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1009\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1009.jpg","3"
"FT-1010","no_scene_image_filename","","","0"
"FT-1010-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1010-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1010-20.jpg","7"
"FT-1011","no_scene_image_filename","","","0"
"FT-1011-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1011-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1011-20.jpg","5"
"FT-1012","no_scene_image_filename","","","0"
"FT-1013","no_scene_image_filename","","","0"
"FT-1014","no_scene_image_filename","","","0"
"FT-1015","no_scene_image_filename","","","0"
"FT-1016","no_scene_image_filename","","","0"
"FT-1016-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1016-20\场景.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1016-20.jpg","14"
"FT-1017","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1017\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1017.jpg","6"
"FT-1017-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1017-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1017-20.jpg","8"
"FT-1018","no_scene_image_filename","","","0"
"FT-1018-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1018-30\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1018-30.jpg","3"
"FT-1019","no_scene_image_filename","","","0"
"FT-1019-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1019-20\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1019-20.jpg","5"
"FT-1020","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1020\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1020.jpg","4"
"FT-1021","no_scene_image_filename","","","0"
"FT-1022","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1022\主图6-场景 拷贝.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1022.jpg","1"
"FT-1023","no_scene_image_filename","","","0"
"FT-1024","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1024\场景 (2).jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1024.jpg","4"
"FT-1024-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1024-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1024-20.jpg","6"
"FT-1024-30-XPE","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1024-30-XPE\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1024-30-XPE.jpg","3"
"FT-1024-30【日本站】","no_scene_image_filename","","","0"
"FT-1025","no_scene_image_filename","","","0"
"FT-1025-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1025-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1025-20.jpg","9"
"FT-1026","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1026\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1026.jpg","4"
"FT-1027","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1027\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1027.jpg","4"
"FT-1027-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1027-20\场景3.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1027-20.jpg","5"
"FT-1028","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1028\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1028.jpg","4"
"FT-1029","no_scene_image_filename","","","0"
"FT-1029-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1029-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1029-30.jpg","16"
"FT-1033","no_scene_image_filename","","","0"
"FT-1033-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1033-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1033-30.jpg","9"
"FT-1040","no_scene_image_filename","","","0"
"FT-1043","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1043\主图7-场景 拷贝.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1043.png","3"
"FT-1049","no_scene_image_filename","","","0"
"FT-1049-30-XPE","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1049-30-XPE\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1049-30-XPE.jpg","6"
"FT-1050","no_scene_image_filename","","","0"
"FT-1051","no_scene_image_filename","","","0"
"FT-1052","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1052\主图5-场景 拷贝.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1052.png","9"
"FT-1053","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1053\主图5-客厅场景.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1053.png","10"
"FT-1054","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1054\主图7-场景 拷贝.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1054.png","10"
"FT-1055","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1055\主图10-场景 拷贝.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1055.png","12"
"FT-1056","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1056\主图9-场景 拷贝.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1056.png","10"
"FT-1057","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1057\主图19-场景 拷贝.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1057.png","11"
"FT-1061","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1061\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1061.jpg","12"
"FT-1062","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1062\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1062.jpg","15"
"FT-1064","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1064\主图5-场景 拷贝.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1064.png","1"
"FT-1064-23","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1064-23\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1064-23.jpg","3"
"FT-1065","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1065\主图5-场景 拷贝.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1065.png","2"
"FT-1065-23","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1065-23\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1065-23.jpg","3"
"FT-1067","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1067\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1067.jpg","5"
"FT-1067-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1067-20\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1067-20.jpg","5"
"FT-1068","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1068\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1068.jpg","5"
"FT-1068-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1068-20\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1068-20.jpg","4"
"FT-1069","no_scene_image_filename","","","0"
"FT-1069-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1069-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1069-20.jpg","6"
"FT-1071","no_scene_image_filename","","","0"
"FT-1072","no_scene_image_filename","","","0"
"FT-1073","no_scene_image_filename","","","0"
"FT-1074","no_scene_image_filename","","","0"
"FT-1074-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1074-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1074-20.jpg","6"
"FT-1075","no_scene_image_filename","","","0"
"FT-1084","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1084\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1084.jpg","4"
"FT-1084-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1084-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1084-30.jpg","6"
"FT-1085-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1085-30\场景图2.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1085-30.jpg","5"
"FT-1087","no_scene_image_filename","","","0"
"FT-1088","no_scene_image_filename","","","0"
"FT-1088-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1088-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1088-30.jpg","3"
"FT-1091","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1091\主图5-场景.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1091.jpg","10"
"FT-1092","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1092\FT1092场景.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1092.jpg","1"
"FT-1093","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1093\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1093.jpg","8"
"FT-1093-30-XPE","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1093-30-XPE\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1093-30-XPE.jpg","5"
"FT-1095","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1095\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1095.jpg","6"
"FT-1095-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1095-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1095-30.jpg","6"
"FT-1098","no_scene_image_filename","","","0"
"FT-1100","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1100\场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1100.jpg","1"
"FT-1101","no_scene_image_filename","","","0"
"FT-1101-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1101-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1101-30.jpg","3"
"FT-1102","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1102\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1102.jpg","1"
"FT-1103","no_scene_image_filename","","","0"
"FT-1103-30-XPE","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1103-30-XPE\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1103-30-XPE.jpg","5"
"FT-1104-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1104-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1104-30.jpg","5"
"FT-1106","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1106\场景图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1106.jpg","5"
"FT-1107","no_scene_image_filename","","","0"
"FT-1108","no_scene_image_filename","","","0"
"FT-1109","no_scene_image_filename","","","0"
"FT-1110","no_scene_image_filename","","","0"
"FT-1111","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1111\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1111.jpg","3"
"FT-1116-30-XPE","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1116-30-XPE\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1116-30-XPE.jpg","5"
"FT-1117","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1117\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1117.jpg","3"
"FT-1118","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1118\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1118.jpg","1"
"FT-1119","no_scene_image_filename","","","0"
"FT-1119-30-XPE","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1119-30-XPE\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1119-30-XPE.jpg","5"
"FT-1123","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1123\场景图 (1).jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1123.jpg","2"
"FT-1124","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1124\场景图 (1).jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1124.jpg","2"
"FT-1125","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1125\场景图 (1).jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1125.jpg","3"
"FT-1126","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1126\场景图 (1).jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1126.jpg","6"
"FT-1126-30-XPE","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1126-30-XPE\场景+厚度图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1126-30-XPE.jpg","1"
"FT-1127","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1127\场景图 (1).jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1127.jpg","7"
"FT-1127-30-XPE","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1127-30-XPE\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1127-30-XPE.jpg","2"
"FT-1130-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1130-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1130-20.jpg","6"
"FT-1130-20详情页","no_scene_image_filename","","","0"
"FT-1131","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1131\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1131.jpg","7"
"FT-1131-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1131-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1131-20.jpg","7"
"FT-1176-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1176-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1176-30.jpg","18"
"FT-1206-30","no_scene_image_filename","","","0"
"FT-1230-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT-1230-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT-1230-20.jpg","4"
"FT-1283-30","no_scene_image_filename","","","0"
"FT1149","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1149\FT1149-30\产品基础图\FT1149-30场景.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1149.jpg","1"
"FT1149-30-FT1150-30详情页主图","no_scene_image_filename","","","0"
"FT1150","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1150\FT1150-30\产品基础图\FT1150-30场景.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1150.jpg","1"
"FT1151","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1151\FT1151-30\产品基础图\FT1151-30场景.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1151.jpg","1"
"FT1152","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1152\FT1152-20\产品基础图\FT1152-20场景.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1152.png","1"
"FT1153","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1153\FT1153-20\产品基础图\FT1153-20场景.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1153.png","1"
"FT1154","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1154\FT1154-3015\产品基础图\FT1154-3015场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1154.png","2"
"FT1155","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1155\FT1155-30-XPE\产品基础图\FT1155-30-XPE场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1155.png","1"
"FT1156","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1156\FT1156-30-XPE\产品基础图\FT1156-30-XPE场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1156.png","1"
"FT1157","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1157\FT1157-20\产品基础图\FT1157-20场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1157.png","1"
"FT1158","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1158\FT1158-20\产品基础图\FT1158-20场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1158.png","1"
"FT1159","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1159\FT1159-20\产品基础图\FT1159-20场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1159.png","1"
"FT1160","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1160\FT1160-20\产品基础图\FT1160-20场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1160.png","1"
"FT1161","no_scene_image_filename","","","0"
"FT1162","no_scene_image_filename","","","0"
"FT1163","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1163\FT1163-20\产品基础图\FT1163-20场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1163.png","1"
"FT1164","no_scene_image_filename","","","0"
"FT1165","no_scene_image_filename","","","0"
"FT1166","no_scene_image_filename","","","0"
"FT1167","no_scene_image_filename","","","0"
"FT1168","no_scene_image_filename","","","0"
"FT1169","no_scene_image_filename","","","0"
"FT1170","no_scene_image_filename","","","0"
"FT1171","no_scene_image_filename","","","0"
"FT1172","no_scene_image_filename","","","0"
"FT1173","no_scene_image_filename","","","0"
"FT1174","no_scene_image_filename","","","0"
"FT1175","no_scene_image_filename","","","0"
"FT1176","no_scene_image_filename","","","0"
"FT1177","no_scene_image_filename","","","0"
"FT1177-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1177-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1177-30.jpg","2"
"FT1178","no_scene_image_filename","","","0"
"FT1178-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1178-20\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1178-20.jpg","15"
"FT1180","no_scene_image_filename","","","0"
"FT1181","no_scene_image_filename","","","0"
"FT1182","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1182\FT1182-106\产品基础图\FT1182-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1182.png","1"
"FT1182-106木纹长条楼梯贴","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1182-106木纹长条楼梯贴\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1182-106木纹长条楼梯贴.jpg","6"
"FT1183","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1183\FT1183-106\产品基础图\FT1183-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1183.png","1"
"FT1184","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1184\FT1184-106\产品基础图\FT1184-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1184.png","1"
"FT1185","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1185\FT1185-106\产品基础图\FT1185-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1185.png","1"
"FT1186","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1186\FT1186-106\产品基础图\FT1186-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1186.png","1"
"FT1186-FT1187-106楼梯贴","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1186-FT1187-106楼梯贴\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1186-FT1187-106楼梯贴.jpg","4"
"FT1187","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1187\FT1187-106\产品基础图\FT1187-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1187.png","1"
"FT1188","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1188\FT1188-106\产品基础图\FT1188-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1188.png","1"
"FT1188-FT1191-106楼梯贴","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1188-FT1191-106楼梯贴\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1188-FT1191-106楼梯贴.jpg","4"
"FT1189","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1189\FT1189-106\产品基础图\FT1189-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1189.png","1"
"FT1189-FT1191-FT1192-106楼梯贴","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1189-FT1191-FT1192-106楼梯贴\FT1190-106场景图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1189-FT1191-FT1192-106楼梯贴.jpg","2"
"FT1190","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1190\FT1190-106\产品基础图\FT1190-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1190.png","1"
"FT1191","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1191\FT1191-106\产品基础图\FT1191-106场景图.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1191.png","1"
